Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL
2003-01-16,40.74669647216797,8.483007431030272,,4.170000076293944,11.840420722961426,1.630465030670166,13.562921524047852,7.199999809265138,14.585390090942385,3.1763389110565186,8.202913284301758,11.521125793457033,25.81793785095215,1.7000000476837158,5.190390586853027,10.398798942565918,23.052715301513672,3.6124999523162837,3.289999961853028,,27.18437767028809,18.004728317260742,4.322376251220703,24.687366485595703,,,4.002487659454347,21.799999237060547,,18.58878326416016,,13.195002555847168,25.42919731140137,919.1419067382812,4.452133655548097,,,11.00098705291748,4.663529872894287,41.92866134643555,4.789595127105713,18.159048080444336,5.485000133514403,25.879499435424805,15.897979736328125,1.2786134481430054,23.73832702636719,17.255292892456055,0.9086340069770812
2003-01-17,40.64052963256836,8.223322868347168,,4.199999809265137,12.253894805908205,1.5887447595596311,12.894747734069824,6.03000020980835,14.29051399230957,3.208101987838745,8.215718269348145,11.132561683654783,25.49225425720215,1.5399999618530271,5.090660572052002,10.270639419555664,22.81552505493164,3.5499999523162837,3.25,,27.857707977294922,17.774269104003906,4.259072780609132,24.74011611938477,,,4.019755840301514,21.399999618530273,,18.48971366882324,,13.048986434936525,25.129791259765625,907.1287231445312,3.848161220550537,,,10.958576202392578,4.586810111999512,42.04335403442383,4.720402240753174,17.053123474121097,5.25,26.42551040649414,15.967581748962402,1.2590556144714355,23.9725284576416,17.058063507080078,0.8763160705566406
2003-01-21,40.42175674438477,8.312050819396973,,4.019999980926514,11.825385093688965,1.6203168630599976,12.800008773803713,6.0,13.691245079040527,3.144575834274292,8.05186653137207,10.910529136657717,24.96523857116699,1.4900000095367432,4.8335795402526855,10.11043930053711,23.01318168640137,3.3975000381469727,3.2000000476837163,,27.47165870666504,17.764663696289062,4.190703392028809,24.298328399658203,,,3.9602756500244136,21.07999992370605,,18.372634887695312,,12.844560623168945,24.46293067932129,899.5103759765625,3.882673978805542,,,10.855573654174805,4.564382076263428,41.6746940612793,4.684161186218262,16.793708801269528,5.107500076293945,26.130840301513672,15.464962005615234,1.1925582885742188,23.841968536376953,17.016782760620114,0.8713441491127014
2003-01-22,41.02017211914063,8.273098945617676,,4.0,11.772760391235352,1.580851912498474,12.854857444763185,5.71999979019165,13.50734043121338,2.858704805374145,8.064664840698242,10.74400234222412,24.57440757751465,1.4800000190734863,4.640768051147461,9.996517181396484,23.2277889251709,3.3550000190734863,3.220000028610229,,27.390869140625,17.822282791137695,4.1628503799438485,23.915882110595703,,,3.917102336883545,21.170000076293945,,18.282575607299805,,12.932173728942873,23.87091636657715,884.8607788085938,3.9862122535705566,,,11.023201942443848,4.4310035705566415,43.010066986083984,4.659997463226318,16.807363510131836,4.997499942779541,26.434179306030273,14.985551834106445,1.2805691957473757,23.788217544555664,16.87918472290039,0.8626429438591003
2003-01-23,41.49309921264648,8.283913612365723,,4.360000133514403,12.667367935180664,1.5560454130172732,13.368452072143555,5.6500000953674325,13.65636920928955,2.9539954662323,8.243879318237305,10.71316623687744,24.90601921081543,1.5,4.669579029083252,10.049920082092283,23.21084022521973,3.2799999713897705,3.2300000190734863,,26.915048599243164,18.043140411376953,4.210961818695068,23.447723388671875,,,3.794304609298706,21.790000915527344,,18.350120544433594,,13.087924003601074,24.00020408630371,892.6253051757812,4.184659957885741,,,10.986852645874023,4.493559837341309,43.82929611206055,4.667685508728027,17.496858596801758,5.085000038146973,27.084197998046875,15.658279418945312,1.311373591423035,23.730621337890625,16.787450790405273,0.8806665539741516
2003-01-24,40.65019607543945,8.082659721374513,,4.96999979019165,12.49445915222168,1.5425148010253906,12.899733543395994,5.429999828338623,13.570757865905762,2.684006929397583,7.9750590324401855,10.299934387207033,24.29018211364746,1.399999976158142,4.518875598907472,9.903956413269043,23.239070892333984,3.1700000762939453,3.009999990463257,,26.636741638183594,17.908706665039062,4.216026782989502,22.61029815673828,,,3.7319457530975337,22.11000061035156,,18.03040313720703,,12.48438835144043,22.931865692138672,820.9864501953125,4.089751720428467,,,11.178716659545898,4.425103187561035,42.79706573486328,4.550170421600342,17.087261199951172,4.889999866485597,26.542510986328125,15.140201568603516,1.2663904428482056,23.30822944641113,16.626911163330078,0.857670783996582
2003-01-27,40.2415885925293,7.998263359069824,,5.170000076293945,12.261412620544435,1.5560454130172732,12.869817733764648,5.28000020980835,13.47563362121582,2.5013668537139893,7.96737813949585,10.010056495666504,23.66842269897461,1.309999942779541,4.350443363189696,9.405556678771973,22.88329887390137,3.057499885559082,2.9300000667572017,,26.125019073486328,17.42857551574707,4.117273807525635,22.649864196777344,,,3.707962274551392,21.780000686645508,,17.593605041503906,,11.61316204071045,22.741344451904297,808.973876953125,3.943071365356445,,,11.170635223388672,4.29880428314209,41.60097122192383,4.485371112823486,16.800535202026367,4.849999904632568,26.039831161499023,14.521611213684082,1.2174948453903198,22.53256607055664,16.539766311645508,0.8781803846359253
2003-01-28,40.48286819458008,8.158401489257812,,5.0900001525878915,12.336587905883787,1.5819793939590454,13.303628921508787,5.300000190734863,13.795876502990724,2.763415098190308,7.990420341491699,10.361613273620604,23.90528106689453,1.3600000143051147,4.452389717102051,9.312994003295898,22.871997833251953,3.1749999523162837,3.190000057220459,,26.295597076416016,17.486194610595707,4.145126819610597,22.709211349487305,,,3.682057857513428,21.6200008392334,,17.8322696685791,,11.851649284362793,23.830087661743164,820.40087890625,4.27094030380249,,,11.49579906463623,4.379067897796632,42.26455307006836,4.587510585784912,17.09408187866211,4.820000171661377,26.32584381103516,14.85409927368164,1.2243399620056152,22.73222923278809,16.553520202636722,0.9061480164527892
2003-01-29,40.7306022644043,8.262275695800781,,5.070000171661377,12.246377944946287,1.6349751949310305,13.318589210510256,5.610000133514403,13.665879249572756,2.8666455745697017,7.946894645690918,10.509634017944336,23.94080352783203,1.4299999475479126,4.421361923217773,9.448274612426758,23.06965065002441,3.1524999141693115,3.140000104904175,,26.915048599243164,17.399770736694336,4.114268779754639,22.781742095947266,,,3.5525436401367188,22.07999992370605,,17.895309448242188,,11.710504531860352,23.92535400390625,811.9035034179688,4.5039024353027335,,,11.78460693359375,4.249229431152344,42.756103515625,4.668783187866211,16.896102905273438,4.832499980926514,26.68118476867676,14.908226013183596,1.290110468864441,23.323583602905273,16.626911163330078,0.9279004335403442
2003-01-30,39.865177154541016,8.216833114624022,,5.130000114440918,12.178719520568848,1.6203168630599976,13.173983573913574,5.170000076293945,13.84661102294922,2.842823028564453,8.005780220031737,9.954546928405762,23.988170623779297,1.3899999856948853,4.377038478851318,9.195511817932127,22.98493957519531,3.0750000476837163,3.130000114440918,,26.663677215576172,16.766008377075195,4.11683988571167,22.86746406555176,,,3.535274744033813,21.81999969482422,,17.742202758789062,,11.340597152709961,23.62594985961914,780.1131591796875,4.529787540435791,,,11.592741012573242,4.0745391845703125,41.76481628417969,4.535891532897949,16.09055519104004,4.627500057220459,26.542510986328125,14.498401641845705,1.2572258710861206,23.13926696777344,16.466381072998047,0.8899889588356018
2003-01-31,40.07107543945313,8.249290466308594,,5.0,12.4418363571167,1.640613079071045,13.173983573913574,5.239999771118164,13.84027099609375,2.7554736137390137,8.292523384094237,10.164249420166016,24.544811248779297,1.3300000429153442,4.3814697265625,9.345032691955566,23.35202217102051,3.1475000381469727,3.2999999523162837,,27.18437767028809,16.794811248779293,4.163125514984132,23.203754425048828,,,3.633129596710205,21.850000381469727,,17.710683822631836,,11.496345520019533,24.17712593078613,792.8584594726562,4.383108139038087,,,11.75430965423584,4.0721797943115225,41.74843215942383,4.47548770904541,16.336318969726562,4.672500133514403,26.90218734741211,14.637596130371096,1.3149009943008425,23.9648494720459,16.672773361206055,0.8924751281738281
2003-02-03,40.21263885498047,8.201684951782228,,5.010000228881836,12.253894805908205,1.6518888473510742,13.493112564086914,5.050000190734863,13.852952003479006,2.6998882293701167,8.110751152038574,10.17041301727295,24.532960891723636,1.309999942779541,4.264009952545166,9.547953605651855,23.05836296081543,2.990000009536743,3.2999999523162837,,27.01380157470703,16.794811248779293,4.206839084625243,23.197153091430664,,,3.683019638061523,22.15999984741211,,17.877294540405273,,11.510950088500975,24.29281234741211,810.5851440429688,4.262313365936278,,,11.612937927246096,4.055654048919679,42.70694351196289,4.453521251678467,16.206609725952152,4.675000190734863,25.89249610900879,14.776780128479006,1.3113595247268677,23.692218780517575,16.727821350097653,0.911120057106018
2003-02-04,39.60456085205078,8.050200462341309,,4.849999904632568,12.291482925415039,1.6394853591918943,13.178972244262695,5.059999942779541,13.68173122406006,2.6125388145446777,7.926414012908935,10.053227424621582,24.307950973510746,1.2300000190734863,4.259577751159668,9.45539665222168,23.01883125305176,2.8875000476837163,3.2000000476837163,,26.95096206665039,16.468324661254886,4.17598295211792,22.74218559265137,,,3.64944052696228,22.049999237060547,,17.701677322387695,,11.257850646972656,23.612335205078125,757.4056396484375,4.227801322937012,,,11.612937927246096,4.048572540283203,42.4611701965332,4.426065921783447,16.206609725952152,5.057499885559082,25.16447257995605,14.336024284362793,1.3164187669754028,24.114601135253906,16.833318710327152,0.9073910117149352
2003-02-05,39.617435455322266,7.980949401855469,,4.800000190734863,12.31403350830078,1.6135514974594116,13.223848342895508,5.03000020980835,13.691245079040527,2.4219586849212646,7.962254524230957,10.065564155578613,24.473745346069336,1.2599999904632568,4.3083343505859375,9.134994506835938,23.03011512756348,2.8475000858306885,3.4300000667572017,,26.582881927490234,16.391502380371097,4.165699481964111,22.67624092102051,,,3.650397539138794,22.170000076293945,,17.697175979614258,,11.029093742370604,23.57831573486328,744.5135498046875,4.124263286590576,,,11.748252868652346,3.96830940246582,42.00239562988281,4.477681636810303,16.035942077636722,5.247499942779541,25.24247169494629,14.204571723937988,1.3037704229354858,23.780532836914066,16.96174430847168,0.8980685472488403
2003-02-06,39.57881927490234,7.985280036926269,,4.519999980926514,12.020844459533693,1.6158068180084229,13.223848342895508,5.070000171661377,12.778071403503418,2.588716745376587,7.928973197937013,7.5615081787109375,24.42045021057129,1.2699999809265137,4.3083343505859375,9.223994255065918,23.08660888671875,2.845000028610229,3.7000000476837163,,26.1070613861084,16.228263854980472,4.1194119453430185,21.113496780395508,,,3.6005125045776367,22.09000015258789,,17.692670822143555,,10.999091148376463,22.97269630432129,706.130615234375,4.115633964538573,,,11.65939235687256,3.954145908355713,42.01879119873047,4.417280197143555,15.728745460510256,5.462500095367432,25.134136199951172,14.02672004699707,1.2890983819961548,23.830455780029297,16.87918472290039,0.8968256115913391
2003-02-07,39.40509033203125,8.082659721374513,,4.670000076293945,11.35928440093994,1.611296534538269,13.0343656539917,5.039999961853027,12.47685432434082,2.3743128776550293,7.928973197937013,7.0619306564331055,24.225046157836914,1.4199999570846558,4.162064075469972,9.18839168548584,22.98493957519531,2.877500057220459,3.650000095367432,,25.72102355957031,15.786545753479006,4.0885539054870605,20.717872619628906,,,3.609147310256958,21.440000534057614,,17.305404663085938,,10.609128952026367,22.95908546447754,684.155517578125,4.1070075035095215,,,11.427130699157715,3.886865615844727,42.67416763305664,4.30305814743042,15.742392539978027,5.550000190734863,25.05612754821777,13.817954063415527,1.2713916301727295,23.6538143157959,16.771278381347653,0.8794235587120056
2003-02-10,39.78794479370117,7.9939351081848145,,3.839999914169312,11.50212574005127,1.6124240159988403,13.27869701385498,5.170000076293945,12.365875244140625,2.1599106788635254,8.031384468078612,7.234623908996582,24.2546501159668,1.350000023841858,4.261793613433838,9.213315963745117,23.12612724304199,2.8975000381469727,3.650000095367432,,26.035245895385746,15.767342567443848,4.1296982765197745,20.98821258544922,,,3.6542367935180655,21.399999618530273,,17.539558410644528,,10.399144172668457,22.84340858459473,688.550537109375,4.0034685134887695,,,11.507920265197756,3.899848461151123,43.40328979492188,4.37774133682251,16.01546287536621,5.6500000953674325,25.09079933166504,14.402793884277346,1.2698737382888794,23.884204864501953,16.771278381347653,0.8918532729148865
2003-02-11,39.59813690185547,7.827306270599365,,4.099999904632568,11.57730197906494,1.607913613319397,13.313602447509766,5.079999923706055,12.578314781188965,2.3504910469055176,8.031384468078612,7.431988716125487,23.94672966003418,1.2699999809265137,4.157632350921632,8.946308135986328,22.826814651489254,2.7874999046325684,3.5899999141693115,,26.1878662109375,15.431253433227539,4.0371270179748535,20.770618438720703,,,3.602431058883667,20.780000686645508,,17.14328956604004,,10.30915355682373,22.57122230529785,694.99658203125,3.9862122535705566,,,11.469544410705565,3.912834882736206,43.78834533691406,4.332710266113281,16.384098052978516,5.684999942779541,24.336772918701172,14.075282096862793,1.2643083333969116,23.83813285827637,16.536714553833008,0.8918532729148865
2003-02-12,39.33110427856445,7.662839412689209,,3.849999904632568,11.013468742370604,1.5763416290283203,13.353493690490724,4.940000057220459,12.28977870941162,2.2472598552703857,7.9439449310302725,7.666358470916747,23.73356056213379,1.2300000190734863,4.091145992279054,8.882233619689941,22.56139945983887,2.759999990463257,3.559999942779541,,25.729995727539066,15.075960159301758,3.887984275817871,20.48048973083496,,,3.5889992713928223,21.1299991607666,,17.089248657226562,,9.96918487548828,22.11529541015625,681.2255859375,3.891303062438965,,,11.072510719299316,3.8302102088928223,42.86260223388672,4.266814231872559,16.384098052978516,5.692500114440918,23.49174690246582,15.143601417541506,1.2496366500854492,23.27750396728516,16.499191284179688,0.8943394422531128
2003-02-13,39.382572174072266,7.548143863677978,,3.7699999809265137,11.04354190826416,1.566193461418152,13.428290367126465,5.0,12.54026985168457,2.6919474601745605,7.884790897369385,7.678694725036621,23.792766571044922,1.2300000190734863,3.907198190689087,8.964115142822266,22.58962440490723,2.802500009536743,3.5999999046325684,,25.18236351013184,14.951128005981445,3.959983587265015,20.902498245239254,,,3.594755887985229,20.059999465942386,,17.47201919555664,,10.199163436889648,22.149324417114254,702.7610473632812,3.977584838867188,,,10.868436813354492,3.819585084915161,42.42021560668945,4.167968273162842,16.302179336547848,5.672500133514403,23.83409118652344,14.972044944763185,1.2440714836120603,23.327430725097656,16.48980712890625,0.9036619663238524
2003-02-14,40.24480819702149,7.74940013885498,,3.7799999713897705,11.479569435119627,1.6361029148101809,13.677608489990234,5.099999904632568,12.778071403503418,2.5410711765289307,8.095675468444824,7.70336389541626,23.9171142578125,1.3300000429153442,4.0224432945251465,8.917832374572754,22.58962440490723,2.797499895095825,3.9300000667572017,,25.67243385314941,15.268009185791016,3.9882700443267822,21.146469116210934,,,3.659034729003906,20.059999465942386,,17.895309448242188,,10.299155235290527,22.5576114654541,723.5640869140625,4.046610355377196,,,10.706796646118164,3.8656194210052486,43.09197998046875,4.206407546997069,18.363845825195312,5.699999809265138,23.56542015075684,15.471115112304688,1.242047667503357,23.99173164367676,16.349063873291016,0.9117413759231568
2003-02-18,40.73381805419922,7.920359134674072,,4.050000190734863,12.028362274169922,1.691353678703308,14.141340255737305,5.480000019073486,12.803438186645508,2.493426561355591,8.126533508300781,7.832884311676025,23.57366180419922,1.4299999475479126,4.091145992279054,8.892912864685059,22.849403381347656,2.884999990463257,4.0,,26.30188369750977,15.882574081420898,4.0628414154052725,20.895906448364254,,,3.643683433532715,21.38999938964844,,17.922325134277344,,10.46914005279541,23.340145111083984,745.9786987304688,4.210545063018799,,,10.969463348388672,3.977750539779663,43.92760467529297,4.3480873107910165,18.95094490051269,5.7249999046325675,24.315113067626953,15.829821586608887,1.2395178079605105,24.22595596313477,16.522645950317386,0.9490312337875366
2003-02-19,40.922401428222656,7.747236728668213,,4.099999904632568,12.028362274169922,1.691353678703308,14.091477394104006,5.579999923706055,12.505390167236328,2.477544069290161,8.100817680358888,7.728037357330322,23.076274871826172,1.440000057220459,3.971468210220337,8.828831672668457,22.75339698791504,2.8424999713897705,4.050000190734863,,25.94219207763672,15.527277946472168,4.047412872314453,20.73764419555664,,,3.5966742038726807,21.190000534057614,,17.719682693481445,,10.394146919250488,23.30612945556641,735.1375122070312,4.072493076324463,,,10.98563003540039,3.90338921546936,44.2225341796875,4.334906101226807,18.636920928955078,5.7750000953674325,24.536115646362305,15.829821586608887,1.2324353456497192,24.506282806396484,16.958932876586914,0.9229283928871156
2003-02-20,40.59078598022461,7.617389678955077,,4.0,11.727653503417967,1.653016448020935,14.141340255737305,5.329999923706055,12.334165573120115,2.604597806930542,7.946517467498778,7.771206378936768,22.797941207885746,1.3799999952316284,4.033523082733153,8.615232467651367,23.2051944732666,2.852499961853028,4.619999885559082,,25.807308197021484,15.364035606384276,4.080842018127441,20.744245529174805,,,3.5515854358673096,21.36000061035156,,17.679157257080078,,10.364150047302246,22.91144943237305,728.9845581054688,4.124263286590576,,,11.112922668457033,3.856177568435669,44.23073196411133,4.442537307739258,19.04652214050293,5.737500190734862,24.31944274902344,15.837617874145508,1.2182692289352417,24.671390533447266,16.869802474975586,0.9179564714431764
2003-02-21,41.241024017333984,7.591427803039551,,3.849999904632568,11.765240669250488,1.692481279373169,14.5153169631958,5.389999866485597,12.321488380432127,2.707829713821411,8.054525375366211,8.29545783996582,22.99336242675781,1.4600000381469729,4.0955772399902335,8.825273513793945,23.51015472412109,2.907500028610229,4.400000095367432,,26.09505844116211,16.055416107177734,4.132267951965332,21.225589752197266,,,3.610106229782105,21.780000686645508,,17.78723907470703,,10.81411361694336,22.89784240722656,744.3671875,4.262313365936278,,,11.276583671569824,3.912834882736206,44.73046112060547,4.508436679840088,19.292280197143555,5.772500038146973,25.09513664245605,15.86880588531494,1.2041029930114746,25.235858917236328,17.062145233154293,0.9322507977485656
2003-02-24,40.64604187011719,7.439944267272949,,3.740000009536743,11.404394149780273,1.640613079071045,14.141340255737305,5.309999942779541,12.064657211303713,2.6443023681640625,7.931084632873535,8.011746406555176,22.65582275390625,1.399999976158142,3.842929363250733,8.54403018951416,23.28990936279297,2.8550000190734863,4.199999809265137,,25.65444755554199,15.402447700500488,4.083412170410156,20.99480628967285,,,3.5736505985260014,21.780000686645508,,17.517053604125973,,10.54913330078125,22.44192695617676,727.3728637695312,4.012095928192139,,,11.096755981445312,3.826667308807373,43.542572021484375,4.364560604095459,19.019214630126953,5.727499961853027,24.28043937683105,15.525693893432615,1.2091622352600098,25.68512344360352,16.935474395751953,0.9160919785499572
2003-02-25,40.86712265014648,7.509191036224365,,3.7000000476837163,11.900561332702635,1.640613079071045,14.101449012756348,5.25,11.91563606262207,2.5648939609527592,7.9722328186035165,8.128931999206543,22.73280906677246,1.5399999618530271,4.006926536560059,8.608113288879395,23.295549392700195,2.865000009536743,4.489999771118164,,25.843271255493164,15.30642032623291,4.1348395347595215,21.29153251647949,,,3.650397539138794,21.8799991607666,,17.701677322387695,,10.62912654876709,22.496368408203125,737.1884765625,4.063865184783936,,,11.288711547851562,3.885683536529541,44.12423324584961,4.353577136993408,19.09430503845215,5.8375000953674325,24.709455490112305,15.346342086791992,1.248624563217163,25.08226203918457,17.123130798339847,0.933493971824646
2003-02-26,40.57451248168945,7.509191036224365,,3.630000114440918,11.727653503417967,1.6169341802597046,13.50308322906494,5.150000095367432,12.112217903137207,2.628420352935791,7.853935241699219,7.894558429718018,22.525562286376953,1.6000000238418581,3.9914159774780273,8.469271659851074,23.34637451171875,2.797499895095825,4.650000095367432,,25.069955825805664,15.892171859741213,4.0371270179748535,20.919618606567386,,,3.652318000793457,21.63999938964844,,17.463016510009766,,10.164166450500488,22.27181053161621,724.5895385742188,4.0552382469177255,,,11.203839302062988,3.798340797424317,43.624488830566406,4.2909746170043945,18.609607696533203,5.862500190734862,25.290138244628906,14.995430946350098,1.247613549232483,25.26657676696777,17.076215744018555,0.9011759757995604
2003-02-27,41.02318572998047,7.688807487487793,,3.7999999523162837,11.27658748626709,1.643996000289917,13.567907333374025,5.230000019073486,12.267584800720215,2.509307622909546,7.895083427429199,8.079590797424316,22.821638107299805,1.5800000429153442,3.911631107330322,8.455031394958496,23.459331512451172,2.8050000667572017,4.78000020980835,,27.470842361450195,16.161043167114258,4.0371270179748535,21.0590877532959,,,3.712758302688599,21.6200008392334,,17.539558410644528,,10.474139213562012,22.509973526000977,739.2396240234375,4.141520023345946,,,11.18364143371582,3.8750629425048833,44.2880744934082,4.4249653816223145,19.34689140319824,5.9124999046325675,25.54581451416016,15.252766609191895,1.2951695919036863,24.84034538269043,17.28731346130371,0.9235502481460572
